date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:41	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:41%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/calendly/view-2.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/calendly/view-2.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/calendly/index.html)
14:52:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:41%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/calendly/view.rtl.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/calendly/view.rtl.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/calendly/index.html)
14:52:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:42%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/indexc052.html?C=N;O=D	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/indexc052c052.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:42%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/indexf8a0.html?C=M;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/indexf8a0f8a0.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:42	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:42%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/indexbfec.html?C=S;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/indexbfecbfec.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:43	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:42%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index30b5.html?C=D;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index30b530b5.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:43	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:43%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/block.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/block.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:43	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:43%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view.asset.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view.asset.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:43	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:43%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:44	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:43%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view-2.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view-2.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:44	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:44%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view.rtl.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/view.rtl.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/contact-info/index.html)
14:52:44	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:44%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/indexc052.html?C=N;O=D	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/indexc052c052.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:44	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:44%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/indexf8a0.html?C=M;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/indexf8a0f8a0.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:45	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:45%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/indexbfec.html?C=S;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/indexbfecbfec.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:45	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:45%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index30b5.html?C=D;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index30b530b5.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:45	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:45%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/block.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/block.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:45	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:45%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/view.asset.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/view.asset.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:46	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:45%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/view.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/view.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:46	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:46%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/view-2.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/view-2.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:46	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:46%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/view.rtl.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/view.rtl.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/cookie-consent/index.html)
14:52:46	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:46%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/indexc052.html?C=N;O=D	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/indexc052c052.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:47	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:47%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/indexf8a0.html?C=M;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/indexf8a0f8a0.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:47	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:47%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/indexbfec.html?C=S;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/indexbfecbfec.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:47	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:47%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index30b5.html?C=D;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index30b530b5.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:47	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:47%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/block.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/block.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:47	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:47%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view.asset.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view.asset.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:48	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:48%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:48	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:48%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view-2.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view-2.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:48	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:48%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view.js.LICENSE.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view.js.LICENSE.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:48	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:48%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view.rtl.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/view.rtl.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/donations/index.html)
14:52:49	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:49%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/indexc052.html?C=N;O=D	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/indexc052c052.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/index.html)
14:52:49	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:49%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/indexf8a0.html?C=M;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/indexf8a0f8a0.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/index.html)
14:52:49	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:49%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/indexbfec.html?C=S;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/indexbfecbfec.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/index.html)
14:52:49	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:49%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/index30b5.html?C=D;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/index30b530b5.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/index.html)
14:52:50	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:50%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/mapbox-gl-1.13.0.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/mapbox-gl-1.13.0.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/index.html)
14:52:50	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:50%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/mapbox-gl-1.13.0-2.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/mapbox-gl-1.13.0-2.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-assets/index.html)
14:52:50	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:50%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/images/check-8b35625dac6b0108ee30.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/images/check-8b35625dac6b0108ee30.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-beta.css)
14:52:51	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:50%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/images/icon-cd4e9ecf53fadf95246d.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/images/icon-cd4e9ecf53fadf95246d.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-beta.css)
14:52:51	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:51%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/images/bloganuary-icon-20e07d1c81f21708f183.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/images/bloganuary-icon-20e07d1c81f21708f183.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-beta.css)
14:52:51	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:51%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/images/oval-5f1d889983a8747472c7.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/images/oval-5f1d889983a8747472c7.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/editor-beta.css)
14:52:52	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:52%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/indexc052.html?C=N;O=D	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/indexc052c052.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:52	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:52%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/indexf8a0.html?C=M;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/indexf8a0f8a0.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:52	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:52%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/indexbfec.html?C=S;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/indexbfecbfec.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:52	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:52%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index30b5.html?C=D;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index30b530b5.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:53	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:53%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/block.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/block.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:53	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:53%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/view.asset.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/view.asset.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:53	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:53%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/view.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/view.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:53	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:53%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/view-2.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/view-2.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:54	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:53%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/view.rtl.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/view.rtl.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/eventbrite/index.html)
14:52:54	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:54%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/indexc052.html?C=N;O=D	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/indexc052c052.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:54	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:54%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/indexf8a0.html?C=M;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/indexf8a0f8a0.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:54	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:54%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/indexbfec.html?C=S;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/indexbfecbfec.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:55	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:54%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index30b5.html?C=D;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index30b530b5.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:55	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:55%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/block.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/block.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:55	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:55%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/view.asset.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/view.asset.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:55	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:55%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/view.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/view.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:55	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:55%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/view-2.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/view-2.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:56	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:56%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/view.rtl.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/view.rtl.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/gif/index.html)
14:52:56	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:56%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/indexc052.html?C=N;O=D	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/indexc052c052.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index.html)
14:52:56	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:56%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/indexf8a0.html?C=M;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/indexf8a0f8a0.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index.html)
14:52:56	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:56%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/indexbfec.html?C=S;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/indexbfecbfec.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index.html)
14:52:57	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:57%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index30b5.html?C=D;O=A	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index30b530b5.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index.html)
14:52:57	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:57%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/block.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/block.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index.html)
14:52:57	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:57%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/view.asset.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/view.asset.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index.html)
14:52:57	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:57%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/view.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/view.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index.html)
14:52:58	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2011:52:57%20GMT	https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/view-2.html	E:/uptecra_web/uptecra/uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/view-2.html	(from https://uptecra.com/wp-content/plugins/jetpack/_inc/blocks/goodreads/index.html)
